Year,DOY,TIME,Rg,Rg_out,Rgl,Rgl_out,LE_spec,NEE,Rec,GPP
2018,7,2000,0.001,4.662,254.19,292.69,38.536302,0.5958,0.5958,0
2018,7,2030,0.264,1.794,259.12,293.19,-28.834526,0.6085,0.6085,0
2018,7,2100,0.264,2.204,260.33,298.75,-0.32296082,0.6554,0.6554,0
2018,7,2130,0.003,1.573,255.8,298.69,29.399678,0.6612,0.6612,0
2018,7,2200,0.037,0.835,247.14,293.07,-49.09758,0.6064,0.6064,0
2018,7,2230,0.09,1.487,259.95,297.89,-24.277988,0.6426,0.6426,0
2018,7,2300,0,1.022,275.13,299.82,-7.0279006,0.6467,0.6467,0
2018,7,2330,0.01,0.804,278.15,301.21,-5.1004968,0.6534,0.6534,0
2018,7,2400,0.027,0.511,279.95,300.79,3.4073956,0.6469,0.6469,0
2018,8,30,0.142,1.361,283.07,302.4,-6.805372,0.6646,0.6646,0
2018,8,100,0.03,0.452,285.23,300.71,27.975024,0.6463,0.6463,0
2018,8,130,0.305,0.721,284.16,299.73,-18.2497,0.6315,0.6315,0
2018,8,200,0.275,1.083,286.01,302.89,7.8932896,0.6656,0.6656,0
2018,8,230,0.001,0.438,284.79,302.46,11.644486,0.6592,0.6592,0
2018,8,300,0.001,0.102,289.74,301.16,-1.4046382,0.6405,0.6405,0
2018,8,330,0.004,0.261,289.84,300.34,-14.317184,0.6305,0.6305,0
2018,8,400,0,0.308,289.58,300.95,-1.4788144,0.6336,0.6336,0
2018,8,430,0.103,0.403,289.93,301.02,-24.219118,0.6348,0.6348,0
2018,8,500,0.155,0.685,289.05,301.53,-77.82614,0.6468,0.6468,0
2018,8,530,0.059,0.319,291.93,301.18,-8.088738,0.6377,0.6377,0
2018,8,600,0.02,0.377,293.39,301.59,5.1852696,0.6381,0.6381,0
2018,8,630,0,0.043,291.63,299.9,-10.7661456,0.6248,0.6248,0
2018,8,700,0.083,0.197,291.06,300.04,-1.9438874,0.07386,0.07386,0
2018,8,730,3.124,1.308,294.52,302.19,16.507148,1.466,0.634984,-0.831016
2018,8,800,12.801,3.646,296.57,304.14,6.82892,2.386,0.65329112,-1.73270888
2018,8,830,21.952,5.905,298.39,304.13,-4.1232548,0.6376,0.6391136,0.0015136
2018,8,900,31.901,8.577,299.95,304.45,13.704936,0.2693,0.6361208,0.3668208
2018,8,930,37.087,9.993,301.88,302.13,0.70655774,0.3919,0.6139648,0.2220648
2018,8,1000,74.496,21.875,301.43,300.73,-2.5702642,-0.07282,0.5996968,0.6725168
2018,8,1030,177.334,53.342,307.61,308.13,1.8155508,1.143,0.6299728,-0.5130272
2018,8,1100,378.237,92.115,312.79,317.59,-30.683044,0.6053,0.6788668,0.0735668
2018,8,1130,376.657,87.564,294.12,317.56,4.3775732,0.6179,0.68054416,0.06264416
2018,8,1200,196.812,50.346,310.33,316.25,2.5443614,0.9595,0.67890392,-0.28059608
2018,8,1230,73.993,21.941,313.36,313.82,0.4739035,0.9065,0.667869304,-0.238630696
2018,8,1300,24.667,8.766,314.12,313.41,-1.253931,1.165,0.67231048,-0.49268952
2018,8,1330,47.491,20.422,314.74,315.3,0.2925839,0.5008,0.67709664,0.17629664
2018,8,1400,67.606,26.122,314.74,315.23,-0.81958814,0.1024,0.67787384,0.57547384
2018,8,1430,57.992,22.969,314.62,315.44,-99999,0.6779,0.67787152,-2.85E-05
2018,8,1500,38.599,13.063,314.83,316.07,-99999,0.6851,0.68506816,-3.18E-05
2018,8,1530,20.636,6.821,315.21,315.79,-99999,0.686,0.6859892,-1.08E-05
2018,8,1600,10.159,3.567,318.31,318,-99999,0.7,0.6999672,-3.28E-05
2018,8,1630,4.625,1.083,321.18,320.15,-99999,0.7131,0.7131448,4.48E-05
2018,8,1700,0.843,0.189,324.2,322.87,-99999,0.7287,0.7287,0
2018,8,1730,0.15,0.09,326.63,324.83,-99999,0.7411,0.7411,0
2018,8,1800,0.068,0.035,327.76,325.63,0.9507505,0.203,0.203,0
2018,8,1830,0.133,0.071,329.89,327.67,-99999,0.7575,0.7575,0
2018,8,1900,0.11,0.062,332.02,329.48,-99999,0.7659,0.7659,0
2018,8,1930,0.123,0.08,333.57,331.64,-21.063686,0.225,0.225,0
2018,8,2000,0.13,0.077,336.32,333.83,9.012997,0.2283,0.2283,0
2018,8,2030,0.142,0.076,338.02,334.15,-7.859145,0.2076,0.2076,0
2018,8,2100,0.116,0.073,337.2,335.61,-99999,0.7987,0.7987,0
2018,8,2130,0.069,0.077,337.61,335.86,-99999,0.8011,0.8011,0
2018,8,2200,0.049,0.041,338.67,335.4,-99999,0.8015,0.8015,0
2018,8,2230,0.041,0.052,337.59,335.18,-99999,0.7977,0.7977,0
2018,8,2300,0.056,0.046,337.2,334.59,-99999,0.7967,0.7967,0
2018,8,2330,0.021,0.021,336.89,334.82,-0.07782614,0.2885,0.2885,0
2018,8,2400,0.024,0.027,337.31,334.92,-99999,0.797,0.797,0
2018,9,30,0.037,0.039,337.03,335.46,-99999,0.7986,0.7986,0
2018,9,100,0.03,0.024,338.29,336.16,-99999,0.8,0.8,0
2018,9,130,0.038,0.036,338.09,335.21,-6.746502,0.2604,0.2604,0
2018,9,200,0.03,0.017,338.63,334.92,-99999,0.3124,0.3124,0
2018,9,230,0.049,0.028,336.97,333.95,0.68218556,0.3643,0.3643,0
2018,9,300,0.01,0.004,334.45,331.86,-99999,0.5539,0.5539,0
2018,9,330,0.027,0.011,333.76,331.34,-6.2178494,0.7435,0.7435,0
2018,9,400,0.006,0.001,332.02,329.89,8.6056166,0.9032,0.9032,0
2018,9,430,0.017,0.011,330.74,328.58,-99999,0.7369,0.7369,0
2018,9,500,0.003,0.003,328.73,326.75,-4.3410738,0.5705,0.5705,0
2018,9,530,0.037,0.036,326.49,325.1,0.38241952,1.392,1.392,0
2018,9,600,0.085,0.063,321.71,321.49,-99999,1.02,1.02,0
2018,9,630,0.031,0.027,318.87,318.84,-2.4454598,0.6478,0.6478,0
2018,9,700,0.296,0.193,316.86,317.46,2.419557,0.6835,0.6835,0
2018,9,730,0.656,0.132,313.95,315.01,-2.3689288,0.6802,0.6802,0
2018,9,800,1.185,1.641,311.79,312.68,2.337139,0.6656,0.6656,0
2018,9,830,18.803,7.409,310.86,311.76,1.5329748,0.5472,0.65870832,0.11150832
2018,9,900,129.065,33.784,312.58,312.12,-2.360687,0.1813,0.65878024,0.47748024
2018,9,930,278.815,50.8,312.09,310.51,0.49662732,0.3172,0.6499712,0.3327712
2018,9,1000,81.873,25.143,310.62,310.81,-5.280639,0.717,0.64790872,-0.06909128
2018,9,1030,73.608,22.58,308.22,308.97,-99999,0.64,0.6400184,1.84E-05
2018,9,1100,96.852,28.853,307.73,307.9,-99999,0.6342,0.6342184,1.84E-05
2018,9,1130,71.931,22.464,305.02,305.35,-99999,0.6209,0.6209016,1.60E-06
2018,9,1200,163.949,46.685,304.3,305.23,-3.5522158,0.1425,0.6110648,0.4685648
2018,9,1230,97.082,29.48,301.18,303.07,-99999,0.6032,0.6032,0
2018,9,1300,158.533,45.209,299.79,301.39,-99999,0.5934,0.5934096,9.60E-06
2018,9,1330,343.935,91.408,300.01,303.11,-99999,0.5935,0.5935024,2.40E-06
2018,9,1400,95.378,26.004,296.85,300.02,-99999,0.5853,0.5852896,-1.04E-05
2018,9,1430,89.749,25.704,295.04,298.64,-99999,0.5789,0.5789328,3.28E-05
2018,9,1500,102.189,28.353,293.76,298.37,-99999,0.5767,0.5767288,2.88E-05
2018,9,1530,52.457,14.793,291.05,295.27,-99999,0.566,0.565964,-3.60E-05
2018,9,1600,28.417,10.052,289.83,292.07,-99999,0.5553,0.5553384,3.84E-05
2018,9,1630,12.595,4.78,287.69,289.79,-1.6236346,0.05714,0.54404,0.4869
2018,9,1700,2.14,0.761,285.2,286.89,8.7963554,1.918,1.918,0
2018,9,1730,0.069,0.113,281.01,285.43,-99999,1.292,1.292,0
2018,9,1800,0.007,0.064,282.78,284.58,-1.01680264,0.5193,0.5193,0
2018,9,1830,0.004,0.07,278.04,281.93,0.54890388,0.341,0.341,0
2018,9,1900,0.003,0.155,278.17,281.31,-0.29658706,0.5024,0.5024,0
2018,9,1930,0.001,0.062,279.69,281.03,-1.9262264,0.5003,0.5003,0
2018,9,2000,0,0.085,278.77,280.75,2.6538596,0.5598,0.5598,0
2018,9,2030,0.01,0.147,279.85,280.99,3.5898926,0.5019,0.5019,0
2018,9,2100,0,0.625,269.79,279.6,-7.505925,0.4972,0.4972,0
2018,9,2130,0,1.528,259.75,276.9,-1.2880756,0.49,0.49,0
2018,9,2200,0,1.692,259.19,275.28,5.0145466,0.4839,0.4839,0
2018,9,2230,0,0.738,270.93,276.45,3.6240372,0.482,0.482,0
2018,9,2300,0,0.388,273.38,277.26,0.81381888,0.4833,0.4833,0
2018,9,2330,0,0.301,274.16,277.77,1.7908254,0.4853,0.4853,0
2018,9,2400,0,0.127,276.92,278.52,1.16397764,0.488,0.488,0
2018,10,30,0,0.125,278.41,279.67,0.24584112,0.4946,0.4946,0
2018,10,100,0,0.063,279.54,280.67,0.32343178,0.6872,0.6872,0
2018,10,130,0,0.084,279.97,281.33,-0.33826702,0.5146,0.5146,0
2018,10,200,0,0.05,280.32,281.7,0.14434924,0.472,0.472,0
2018,10,230,0,0.036,281.06,282.04,-0.3596957,0.2579,0.2579,0
2018,10,300,0,0.042,281.17,282.24,0.44847166,0.1667,0.1667,0
2018,10,330,0,0.122,279,281.7,-0.40219984,0.1553,0.1553,0
2018,10,400,0,0.162,278.09,281.17,-0.27445194,0.6466,0.6466,0
2018,10,430,0,0.324,276.36,280.5,1.06484056,0.6063,0.6063,0
2018,10,500,0,0.084,279.73,280.83,0.48473558,0.2435,0.2435,0
2018,10,530,0,0.041,280.02,280.86,0.28351792,0.4367,0.4367,0
2018,10,600,0,0.038,280.21,281,0.27127296,0.6332,0.6332,0
2018,10,630,0,0.036,279.97,280.72,0.041785926,0.5007,0.5007,0
2018,10,700,0.213,0.136,280.3,280.74,0.19274038,0.5006,0.5006,0
2018,10,730,2.824,1.249,279.85,280.51,-0.62249138,0.3277,0.4989392,0.1712392
2018,10,800,14.196,6.035,279.68,280.37,-1.05389074,0.6652,0.4973848,-0.1678152
2018,10,830,20.676,8.803,279.53,280.2,0.094792474,0.4584,0.4952736,0.0368736
2018,10,900,65.375,27.008,280.93,281.8,-1.4387828,0.2653,0.5002616,0.2349616
2018,10,930,168.491,63.335,282.58,284.89,0.22747368,0.181,0.5062008,0.3252008
2018,10,1000,88.941,34.951,280.72,282.66,-99999,0.3621,0.503092,0.140992
2018,10,1030,172.652,64.696,281.22,284.6,1.907388,0.5432,0.5058064,-0.0373936
2018,10,1100,280.028,95.84,277.39,286.93,-4.5989244,0.359,0.5120008,0.1530008
2018,10,1130,385.078,122.718,269.3,289.24,-6.569892,0.09026,0.5155504,0.4252904
2018,10,1200,346.742,103.983,274.16,290.55,-99999,0.3149,0.5164552,0.2015552
2018,10,1230,646.897,160.602,246.26,293.52,12.786564,0.5396,0.5206776,-0.0189224
2018,10,1300,515.063,127.508,241.5,293.5,-99999,0.5163,0.5257584,0.0094584
2018,10,1330,297.884,82.336,265.78,292.09,8.294783,0.493,0.5293544,0.0363544
2018,10,1400,392.877,111.815,262.13,293.92,-99999,0.5386,0.5386344,3.44E-05
2018,10,1430,417.884,123.8,247.02,292.89,-99999,0.5409,0.5408616,-3.84E-05
2018,10,1500,303.681,93.338,251.05,291.21,-7.6990186,0.0853,0.537312,0.452012
2018,10,1530,222.511,77.668,244.26,289.87,-99999,0.5397,0.5397016,1.60E-06
2018,10,1600,124.322,41.619,253.55,288.68,-99999,0.5365,0.5364768,-2.32E-05
2018,10,1630,62.931,21.681,269.82,288.15,-99999,0.5324,0.5323936,-6.40E-06
2018,10,1700,12.243,4.126,265.96,286.51,-1.9297586,0.4243,0.4243,0
2018,10,1730,0.123,0.036,274.77,286.13,-0.69184024,0.5683,0.5683,0
2018,10,1800,0,0.003,280.94,285.96,-1.58949,0.4609,0.4609,0
2018,10,1830,0,0.004,282.41,285.9,0.67853562,0.5838,0.5838,0
2018,10,1900,0,0.017,283.46,285.89,0.64062334,0.4328,0.4328,0
2018,10,1930,0,0.004,284.9,286.11,-0.270802,0.2984,0.2984,0
2018,10,2000,0.003,0.004,285.63,286.31,0.44576364,0.5305,0.5305,0
2018,10,2030,0.01,0.021,285.52,285.84,2.6821172,1.525,1.525,0
2018,10,2100,0.013,0.043,282.49,283.24,-8.3877976,0.443,0.443,0
2018,10,2130,0.01,0.074,280.64,281.68,2.3230102,0.5051,0.5051,0
2018,10,2200,0,0.214,275.76,280.08,1.0231606,0.4975,0.4975,0
2018,10,2230,0,0.317,276.56,279.54,-0.68312748,0.4953,0.4953,0
2018,10,2300,0,0.231,276.55,279.17,1.1691582,0.4922,0.4922,0
2018,10,2330,0,0.273,275.45,278.42,-1.777874,0.4891,0.4891,0
2018,10,2400,0.003,0.209,277.24,278.45,1.13183462,0.4887,0.4887,0
2018,11,30,0,0.188,278.17,278.84,0.047366802,0.4913,0.4913,0
2018,11,100,0.018,0.119,278.56,278.93,0.83454112,0.4199,0.4199,0
2018,11,130,0,0.01,277.82,278.19,0.105447944,0.2517,0.2517,0
2018,11,200,0,0.004,276.94,277.38,-2.089885,0.482,0.482,0
2018,11,230,0,0.011,276.18,276.66,-0.46283594,0.478,0.478,0
2018,11,300,0,0.022,275.9,276.37,0.23748158,0.4764,0.4764,0
2018,11,330,0,0.036,274.73,275.84,-0.23948316,0.474,0.474,0
2018,11,400,0,0.025,274.33,275.27,0.1689569,0.3471,0.3471,0
2018,11,430,0,0.076,273.55,274.69,0.47778892,0.4617,0.4617,0
2018,11,500,0,0.106,272.58,274.33,-0.88410966,0.2913,0.2913,0
2018,11,530,0,0.139,270.97,273.45,-1.0620148,0.1469,0.1469,0
2018,11,600,0,0.244,269.76,272.34,-1.04352962,0.3647,0.3647,0
2018,11,630,0,0.071,270.53,271.83,-0.22759142,0.4802,0.4802,0
2018,11,700,0.161,0.171,270.33,271.43,-0.099384334,0.2724,0.2724,0
2018,11,730,4.106,1.937,270.33,271.58,0.33273324,0.2133,0.4491984,0.2358984
2018,11,800,27.661,11.954,270.23,271.76,0.6675858,0.3785,0.4482472,0.0697472
2018,11,830,55.612,23.199,270.46,272.15,-99999,0.4212,0.4480384,0.0268384
2018,11,900,60.85,26.775,270.21,272.07,-1.2339152,0.4639,0.4471568,-0.0167432
2018,11,930,172.059,66.88,267.65,272.3,5.0357398,0.3645,0.4430504,0.0785504
2018,11,1000,147.306,58.766,268.24,272.08,-5.0675296,-0.004902,0.4402432,0.4451452
2018,11,1030,317.137,110.738,249.22,273.51,-99999,0.4417,0.441728,2.80E-05
2018,11,1100,361.537,111.994,235.66,274.14,-99999,0.4358,0.4358352,3.52E-05
2018,11,1130,674.33,152.759,243.83,281.17,-14.929432,0.3699,0.442308,0.072408
2018,11,1200,305.755,75.011,247.47,277.57,-99999,0.4531,0.453096,-4.00E-06
2018,11,1230,277.419,72.958,246.03,276.46,-99999,0.455,0.4550216,2.16E-05
2018,11,1300,295.656,75.008,236.55,277.75,-99999,0.4672,0.4671784,-2.16E-05
2018,11,1330,115.918,32.305,249.54,273.22,-99999,0.45,0.4499872,-1.28E-05
2018,11,1400,250.254,68.444,216.39,273.03,-99999,0.453,0.4529568,-4.32E-05
2018,11,1430,157.659,46.273,211.8,270.69,8.5926652,0.2529,0.4483632,0.1954632
2018,11,1500,168.575,53.536,203.36,270.84,-99999,0.4537,0.4537456,4.56E-05
2018,11,1530,211.199,82.566,211.9,273.31,-99999,0.4655,0.4655312,3.12E-05
2018,11,1600,78.354,34.417,200.73,270.06,-6.6499552,0.1118,0.4625616,0.3507616
2018,11,1630,51.557,34.99,215.92,270.19,-99999,0.112,0.4575736,0.3455736
2018,11,1700,9.729,4.8,186.82,265.34,0.70008204,0.1122,0.1122,0
2018,11,1730,0,1.706,186.94,263.18,-1.7201814,0.4273,0.4273,0
2018,11,1800,0,1.196,206.7,263.53,1.0031448,0.3649,0.3649,0
2018,11,1830,0,0.254,244.28,265.77,-1.5317974,0.4176,0.4176,0
2018,11,1900,0,0.024,260.3,266.7,0.41703508,0.4178,0.4178,0
2018,11,1930,0,0.766,228.33,264.49,-0.54442976,0.4148,0.4148,0
2018,11,2000,0,1.168,226.67,262.73,-0.99231272,0.03491,0.03491,0
2018,11,2030,0,1.328,223.87,261.4,1.171513,0.4388,0.4388,0
2018,11,2100,0,1.342,225.24,261.59,-1.7084074,0.3662,0.3662,0
2018,11,2130,0,1.261,211.2,259.91,-1.7331328,0.5392,0.5392,0
2018,11,2200,0,1.155,213.76,259.14,-0.37994698,0.373,0.373,0
2018,11,2230,0,1.018,229.7,260.2,2.0498534,0.6223,0.6223,0
2018,11,2300,0,1.136,227.79,259.47,-0.92096228,0.4646,0.4646,0
2018,11,2330,0,0.889,236.67,259.72,-0.21299166,0.4308,0.4308,0
2018,11,2400,0,0.836,242.69,260.24,1.524733,0.3921,0.3921,0
2018,12,30,0,0.972,241.41,259.66,0.9266138,0.3907,0.3907,0
2018,12,100,0,1.025,236.64,258.52,1.15479392,0.3879,0.3879,0
2018,12,130,0,1.314,236.36,257.92,0.95239886,0.3872,0.3872,0
2018,12,200,0,1.282,239.82,257.78,0.08059303,0.3854,0.3854,0
2018,12,230,0,1.043,247.68,259.11,-0.055149416,0.4242,0.4242,0
2018,12,300,0,0.805,251.2,259.92,0.34297662,0.4806,0.4806,0
2018,12,330,0,1.262,241.18,257.43,-0.5992966,0.3835,0.3835,0
2018,12,400,0,1.471,245.96,257.15,-0.65157316,0.3821,0.3821,0
2018,12,430,0,1.42,247.23,257.46,0.074658934,0.383,0.383,0
2018,12,500,0,2.126,237.52,254.73,2.5502484,0.3805,0.3805,0
2018,12,530,0,2.787,236.09,254.45,4.0643848,0.8835,0.8835,0
2018,12,600,0,3.214,233.58,254.6,-3.4168148,0.7508,0.7508,0
2018,12,630,0,2.987,227.26,255.36,3.0694818,0.3837,0.3837,0
2018,12,700,0.113,2.683,228.64,256.96,0.54760874,0.6166,0.6166,0
2018,12,730,6.319,3.592,242.45,259.72,-1.2986722,0.1989,0.389528,0.190628
2018,12,800,15.234,5.756,255,262.22,-1.09992708,0.4294,0.397648,-0.031752
2018,12,830,52.759,17.055,256.65,263.61,-0.49474348,1.486,0.398576,-1.087424
2018,12,900,94.841,29.046,255.1,265.19,-5.5149416,0.6151,0.402752,-0.212348
2018,12,930,231.058,54.797,236.81,266.66,-4.8355818,0.3691,0.40948,0.04038
2018,12,1000,225.035,58.027,251.86,269.36,-1.00184966,0.7581,0.419688,-0.338412
2018,12,1030,207.715,56.689,257.94,271.02,-11.2123802,0.2815,0.421544,0.140044
2018,12,1100,160.663,44.749,256.52,271.47,2.042789,0.3063,0.426184,0.119884
2018,12,1130,177.616,48.234,259.37,271.98,-2.76689,0.2159,0.427344,0.211444
2018,12,1200,239.661,63.933,261.99,273.72,-0.92166872,0.2271,0.42804,0.20094
2018,12,1230,314.697,82.713,261.47,278.25,10.4223448,0.4848,0.4378536,-0.0469464
2018,12,1300,456.869,118.032,265.72,284.56,30.894976,1.492,0.4580144,-1.0339856
2018,12,1330,474.908,111.585,271.98,289.46,18.66179,0.5224,0.4856224,-0.0367776
2018,12,1400,429.633,106.703,245.21,285.37,29.623384,1.245,0.4735352,-0.7714648
2018,12,1430,646.164,168.473,259.64,293.66,7.7084378,1.261,0.4943224,-0.7666776
2018,12,1500,409.055,115.282,266,292.74,14.847014,1.025,0.49764,-0.52736
2018,12,1530,129.485,39.653,268.6,280.73,2.796325,0.2225,0.4702408,0.2477408
2018,12,1600,58.35,21.434,265.38,277.14,-4.6424882,0.08785,0.4552768,0.3674268
2018,12,1630,24.807,13.919,260.17,273.02,7.8720964,0.2304,0.460636,0.230236
2018,12,1700,12.63,9.241,265.65,272.76,-1.10369476,0.4591,0.4591,0
2018,12,1730,0,1.319,265.87,270.69,0.95616654,0.4543,0.4543,0
2018,12,1800,0,1.692,260.71,266.06,-0.83548304,0.45,0.45,0
2018,12,1830,0,2.01,258.65,264.87,0.57292284,0.4479,0.4479,0
2018,12,1900,0,1.395,260.95,265.13,-1.08779986,0.443,0.443,0
2018,12,1930,0,0.619,264.29,267.3,1.7296006,0.4414,0.4414,0
2018,12,2000,0,1.321,259.53,263.43,0.43493156,0.4389,0.4389,0
2018,12,2030,0,2.095,256.99,261.54,-1.7296006,0.4379,0.4379,0
2018,12,2100,0,2.441,256.86,262.12,-0.041397384,0.4412,0.4412,0
2018,12,2130,0,2.137,256.13,260.6,-0.23748158,0.4366,0.4366,0
2018,12,2200,0,2.571,254.28,260.45,1.4564438,0.4352,0.4352,0
2018,12,2230,0,3.265,253.25,260.05,8.4631512,0.4371,0.4371,0
2018,12,2300,0,2.38,254.96,260.36,0.5127577,0.4345,0.4345,0
2018,12,2330,0,2.056,257.05,261.62,-4.750809,0.4311,0.4311,0
2018,12,2400,0,2.497,256.33,261.29,-0.27562934,0.437,0.437,0
2018,13,30,0,2.195,254.39,259.8,0.33708962,0.4262,0.4262,0
2018,13,100,0,3.014,256.03,260.63,-0.14152348,0.4421,0.4421,0
2018,13,130,0,3.438,255.74,260.67,1.6177476,0.4436,0.4436,0
2018,13,200,0,3.759,256.13,261.12,0.094321514,0.446,0.446,0
2018,13,230,0,4.063,256.96,262.21,-0.4226866,0.4507,0.4507,0
2018,13,300,0,3.718,256.46,261.83,0.35510384,0.446,0.446,0
2018,13,330,0,3.255,255.65,261.4,2.2405922,0.4416,0.4416,0
2018,13,400,0,3.056,255.06,261.05,-0.32637528,0.4417,0.4417,0
2018,13,430,0,2.592,256.41,261.95,1.9109202,0.4408,0.4408,0
2018,13,500,0,1.877,261.37,264.86,-0.32519788,0.4416,0.4416,0
2018,13,530,0,0.845,264.48,266.36,-0.68159686,0.4366,0.4366,0
2018,13,600,0,0.725,264.64,266.27,0.57386476,0.4352,0.4352,0
2018,13,630,0,0.738,265.04,267.06,-3.6216824,0.44,0.44,0
2018,13,700,0.244,0.958,267.45,269.23,1.7920028,0.4446,0.4446,0
2018,13,730,13.794,5.298,262.66,266.27,-4.2409948,0.5459,0.4409392,-0.1049608
2018,13,800,179.831,27.038,263.37,265.25,-9.2802668,0.5246,0.4447672,-0.0798328
2018,13,830,145.896,25.501,259.41,266.05,-5.2641554,0.4681,0.4470872,-0.0210128
2018,13,900,355.162,56.622,259.7,271.17,-5.6303268,0.289,0.460752,0.171752
2018,13,930,270.762,53.8,256.08,275.67,-4.6106984,0.4528,0.47038,0.01758
2018,13,1000,470.113,85.153,215.96,277.79,2.4113152,0.303,0.4755304,0.1725304
2018,13,1030,493.103,90.58,215.6,279.92,-3.702923,0.1729,0.4831632,0.3102632
2018,13,1100,312.736,68.535,232.88,278.95,0.73552178,0.5136,0.4811448,-0.0324552
2018,13,1130,547.207,112.34,225.71,283.09,2.6067636,0.6184,0.4848104,-0.1335896
2018,13,1200,402.031,93.276,263.41,286.68,20.42789,0.552,0.493232,-0.058768
2018,13,1230,299.083,75.796,263.86,285.46,7.6307294,0.6394,0.4917008,-0.1476992
2018,13,1300,336.714,84.583,264.83,287.13,6.1766404,0.411,0.4990784,0.0880784
2018,13,1330,202.567,53.63,270.13,286.26,17.296006,0.531,0.5004008,-0.0305992
2018,13,1400,154.753,41.692,270.41,285.06,4.5494736,0.3359,0.4966424,0.1607424
2018,13,1430,131.57,37.056,273.37,283.6,3.3767832,-0.1429,0.4956912,0.6385912
2018,13,1500,116.666,32.821,267.58,284.12,-5.3842502,1.197,0.5018856,-0.6951144
2018,13,1530,62.001,17.301,264.24,282.4,-0.19085654,0.3911,0.5019552,0.1108552
2018,13,1600,70.874,20.011,264.01,282.34,5.0769488,0.6616,0.499612,-0.161988
2018,13,1630,29.945,8.573,271.33,281.49,-8.1346566,0.305,0.495436,0.190436
2018,13,1700,9.935,3.025,274.25,279.82,-4.7778892,0.4909,0.4909,0
2018,13,1730,0.086,0.06,278.02,279.39,-0.72398326,0.4876,0.4876,0
2018,13,1800,0.001,0,278.64,279.32,0.841841,0.4885,0.4885,0
2018,13,1830,0,0,278.51,278.94,0.42480592,0.4873,0.4873,0
2018,13,1900,0,0.011,278.12,278.72,0.48238078,0.4865,0.4865,0
2018,13,1930,0,0.027,278.25,278.73,0.34768622,0.4879,0.4879,0
2018,13,2000,0,0.006,278.33,278.41,-1.713117,0.4872,0.4872,0
2018,13,2030,0,0.001,277.03,277.01,-1.365784,0.4798,0.4798,0
2018,13,2100,0,0.007,275.96,276.29,-0.29011136,0.475,0.475,0
2018,13,2130,0,0.004,275.29,275.48,0.42963326,0.4701,0.4701,0
2018,13,2200,0,0.003,272.07,273.99,-12.65705,0.2461,0.2461,0
2018,13,2230,0,0.137,251.72,272.55,0.8112286,0.8037,0.8037,0
2018,13,2300,0,0.189,262.55,272.41,-0.41020616,0.4547,0.4547,0
2018,13,2330,0,0.036,269.14,271.92,0.045553606,0.4513,0.4513,0
2018,13,2400,0,0.447,257.86,269.35,-4.2398174,0.4423,0.4423,0
2018,14,30,0,1.2,249.22,266.92,-1.1962384,0.4371,0.4371,0
2018,14,100,0,0.902,253.32,267.61,1.7613904,0.4345,0.4345,0
2018,14,130,0,1.129,250.51,267.53,0.62955578,0.4334,0.4334,0
2018,14,200,0,0.818,255.2,267.65,4.1338514,0.1326,0.1326,0
2018,14,230,0,0.86,251.36,267.13,0.35051198,0.1481,0.1481,0
2018,14,300,0,1.255,251.72,266.64,-1.4976528,0.429,0.429,0
2018,14,330,0,1.15,250.69,266.9,-2.9387904,0.4276,0.4276,0
2018,14,400,0,0.903,254.2,266.4,-1.1279492,0.4229,0.4229,0
2018,14,430,0,0.863,254.9,266.38,-1.3693162,0.2274,0.2274,0
2018,14,500,0,1.171,254.13,266.08,-0.9036545,0.0346,0.0346,0
2018,14,530,0,1.12,255.84,266.32,-0.84984732,0.3124,0.3124,0
2018,14,600,0,0.839,256.19,266.23,0.63944594,0.6362,0.6362,0
2018,14,630,0,0.871,258.15,266.42,0.41550446,0.9124,0.9124,0
2018,14,700,0.007,1.475,253.71,266.07,-0.116962916,1.767,1.767,0
2018,14,730,8.827,6.297,252.14,264.96,-4.0255306,0.498,0.414584,-0.083416
2018,14,800,175.91,59.784,253.59,265.39,-1.3857998,0.3149,0.42224,0.10734
2018,14,830,293.032,83.232,251.61,266.29,-4.3081066,0.3427,0.425952,0.083252
2018,14,900,363.836,90.538,242.25,266.06,-0.91460432,-0.1137,0.435232,0.548932
2018,14,930,434.767,97.328,227.72,267.95,-1.1985932,0.05073,0.4414496,0.3907196
2018,14,1000,523.568,107.409,214.21,273.75,1.418767,0.1337,0.453328,0.319628
2018,14,1030,643.554,120.983,204.78,279.54,-3.443895,0.1706,0.4714008,0.3008008
2018,14,1100,715.36,127.852,191.41,285.19,3.526313,0.3004,0.4964336,0.1960336
2018,14,1130,736.375,132.894,189.88,289.3,0.61130608,0.03974,0.5097272,0.4699872
2018,14,1200,734.965,141.092,195.12,291.83,19.168072,0.8196,0.5133,-0.3063
2018,14,1230,684.372,148.431,204.45,291.6,-2.6997782,0.4699,0.5137408,0.0438408
2018,14,1300,538.293,124.095,199.55,291.65,22.19399,0.8583,0.5271504,-0.3311496
2018,14,1330,567.01,135.881,196.57,292.46,6.6028592,0.3034,0.5396552,0.2362552
2018,14,1400,500.889,127.045,200.38,295.29,10.4635538,0.7177,0.5460816,-0.1716184
2018,14,1430,417.475,116.416,200.3,294.68,12.30383,0.7687,0.5553384,-0.2133616
2018,14,1500,319.055,100.969,200.04,294.59,13.493004,1.147,0.5694208,-0.5775792
2018,14,1530,214.937,86.333,200.31,293.5,18.744208,0.3754,0.5832712,0.2078712
