Timestamp,RSDN(1),RSUP(1),RLDN(1),RLUP(1),RNET(1),PAR(1),PAR(2),PAR(3),WS(1),WS(2),WD(1),WD(2),T_AIR(1),T_AIR(2),T_AIR(3),RH(1),Press(1),PPT(1),G(1),G(2),T_SOIL(1),T_SOIL(2),T_SOIL(3),T_SOIL(4),T_SOIL(5),T_SOIL(6),SWC(1),SWC(2),SWC(3),SWC(4),water_depth(1),NEE_MPTm,RE_MPTm,GPP_MPTm,LE,H,ustar,Fch4
2019/9/25 12:00,580.16,106.01,361.58,463.64,372.08,1130.12,975,468.9,0.54,0.66,262.98,314,22.11,27.21,29.35,62.02,998.52,0,-0.46,-4.74,30.49,18.51,16.5,26.66,17.36,17.13,0.35,0.36,0.28,0.32,1.41,-0.05,0.16,0.21,132.31,134.75,0.17,0.1
2019/9/25 12:30,587.85,106.53,364.19,466.13,379.37,1132.71,990,482.4,0.81,0.88,227.76,223.3,22.8,27.61,29.69,60.16,998.32,0,3.32,-2.5,29.97,19.16,16.69,26.62,18.06,17.44,0.35,0.36,0.28,0.32,1.42,0.1,0.16,0.06,132.31,139.92,0.2,0.15
2019/9/25 13:00,666.57,123.36,367.28,472.67,437.82,1320.62,1102,534.3,1.08,1.03,191.4,180.8,23.23,28.89,31.11,56.26,998.05,0,7.59,0.09,29.26,19.75,16.96,25.55,18.65,17.85,0.35,0.36,0.28,0.32,1.44,0.06,0.16,0.1,105.68,131.05,0.14,0.08
2019/9/25 13:30,754.55,138.37,367.58,483.35,500.42,1456.88,1275,447.2,0.6,1.16,12.2,33.35,23.69,30.48,33.14,54.9,997.66,0,11.9,2.88,30.35,20.43,17.21,24.95,19.21,18.22,0.35,0.36,0.28,0.32,1.46,0.08,0.17,0.09,169.64,136.59,0.23,0.07
2019/9/25 14:00,678.33,123.54,369.97,482.29,442.46,1319.33,1142,423,0.64,0.73,230.64,241.1,24.19,30.21,32.51,52.09,997.36,0,16.04,5.94,31.06,20.93,17.57,27.24,19.9,18.68,0.35,0.36,0.28,0.32,1.49,0.06,0.17,0.11,79.75,97.36,0.22,0.05
2019/9/25 14:30,610.04,112.33,370.41,479.28,388.84,1180.15,1039,395.6,1.39,1.1,260.7,278.3,24.4,29.49,31.5,51.17,997.15,0,20.14,9.06,30.91,21.2,17.9,29.07,20.56,19.11,0.35,0.36,0.28,0.32,1.49,0.08,0.17,0.09,115.48,99.24,0.19,0.07
2019/9/25 15:00,510.06,93.55,368.75,472.7,312.56,998.32,861,344,1.54,1.2,237.13,243,24.88,28.23,29.9,49.26,997.13,0,24.04,11.93,31.14,21.33,18.29,31.24,21.03,19.57,0.35,0.35,0.28,0.32,1.49,0.1,0.17,0.07,143.8,115.47,0.18,0.42
2019/9/25 15:30,381.97,70.78,370.87,464.09,217.98,743.05,651.9,351.4,1.76,1.3,232.3,240,24.9,26.7,27.84,47.9,997.07,0,26.56,14.23,30.88,21.32,18.63,31.09,21.16,19.89,0.35,0.35,0.28,0.32,1.49,0.12,0.17,0.05,111.74,54.5,0.14,0.59
2019/9/25 16:00,359.32,67.58,371.92,463.46,200.2,698.76,611.8,333.4,1.25,0.88,233.68,243.4,25.3,26.45,27.68,45.75,997.09,0,27.52,15.93,29.51,21.31,18.97,29.65,21.24,20.11,0.35,0.35,0.28,0.32,1.49,0.15,0.18,0.03,114.99,66.84,0.16,0.13
2019/9/25 16:30,203.49,37.57,375.22,453.38,87.77,408.51,358.8,261,1.18,0.66,226.49,230.9,25.14,24.56,25.42,47.9,997.23,0,27.35,16.89,30.22,21.26,19.2,30.12,21.37,20.26,0.35,0.35,0.28,0.32,1.49,0.1,0.17,0.07,88.86,15.27,0.12,0.13
2019/9/25 17:00,146.99,28.02,377.85,444.15,52.68,293.44,258.2,200.3,2.22,1.68,223.06,229.1,24.3,23.07,23.65,54.9,997.5,0,26.54,17.23,29.58,21.09,19.42,29.43,21.08,20.37,0.35,0.35,0.28,0.32,1.49,0.05,0.17,0.12,54.22,5.28,0.12,0.13
2019/9/25 17:30,88.1,17.91,376.27,436.62,9.83,177.29,157.2,125,1.56,1.02,221.65,225,23.46,21.93,22.2,64.08,997.85,0,24.85,16.89,28.46,20.88,19.57,28.41,20.88,20.34,0.35,0.35,0.28,0.32,1.48,0.12,0.17,0.04,42,6.01,0.1,0.18
2019/9/25 18:00,42.72,10.04,375.11,428.99,-21.2,85.54,77.44,60.73,1.31,0.72,201.94,197.6,22.74,20.7,20.44,69.93,998.08,0,22.46,15.91,27.25,20.61,19.66,27.51,20.79,20.33,0.34,0.35,0.28,0.32,1.46,0.19,0.16,-0.03,19.02,-19.88,0.08,0.68
2019/9/25 18:30,9.53,4.5,373.11,420.71,-42.58,19.2,18.34,13.96,1.18,1.04,175.54,161.8,21.78,19.34,18.63,76,998.29,0,19.87,14.61,25.94,20.34,19.71,26.78,20.64,20.19,0.34,0.35,0.28,0.32,1.42,0.12,0.16,0.03,16.14,-17.66,0.14,0.53
2019/9/25 19:00,0,0,368.26,414.94,-46.67,0.58,0,0,1.91,1.86,121.71,119.4,20.75,18.36,17.67,82.7,998.42,0,17.18,13.13,24.33,20.07,19.7,25.17,20.35,20.1,0.34,0.35,0.28,0.32,1.42,0.15,0.15,0,10.29,-16.69,0.04,0.65
2019/9/25 19:30,0,0,365.87,410.04,-44.16,0,0,0,0.54,0.92,335.33,12.63,20.05,17.64,16.8,85.5,998.79,0,14.36,11.44,22.34,19.73,19.68,23.69,20.07,19.95,0.34,0.35,0.28,0.32,1.42,0.15,0.15,0,13.84,-18.34,0.14,0.6
2019/9/25 20:00,0,0,363.67,407.59,-43.92,0,0,0,0.91,1.04,267.81,311.1,19.95,17.13,16.38,84.9,999.07,0,11.54,9.63,20.9,19.48,19.64,22.22,19.82,19.78,0.34,0.35,0.28,0.32,1.41,0.15,0.15,0,2.19,-18.49,0.2,0.6
2019/9/25 20:30,0,0,360.78,405.13,-44.35,0,0,0,1.2,1.2,325.17,347.5,19.13,16.75,15.99,88.3,999.41,0,8.86,7.83,19.68,19.22,19.54,20.92,19.57,19.61,0.34,0.35,0.28,0.32,1.38,0.02,0.14,0.12,0.61,-12.33,0.08,0.55
2019/9/25 21:00,0,0,354.81,401.15,-46.34,0,0,0,1.08,0.99,311.87,336.3,18.45,16.11,15.28,92,999.63,0,6.44,6.11,18.82,18.96,19.45,20.16,19.32,19.44,0.34,0.35,0.28,0.32,1.37,-0.13,0.14,0.27,1.72,-4.6,0.07,0.2
2019/9/25 21:30,0,0,351.62,397.96,-46.34,0,0,0,0.65,0.27,240.98,289.8,18.05,15.57,14.63,92.2,999.79,0,4.24,4.51,17.68,18.74,19.39,19.39,19.09,19.27,0.34,0.35,0.28,0.32,1.36,0.14,0.14,0,1.45,-4.14,0.12,0.52
2019/9/25 22:00,0,0,347.04,394.69,-47.65,0,0,0,0.13,0.31,246.87,26.25,17.43,14.97,14.11,94.4,999.89,0,2.23,3.06,16.73,18.47,19.26,18.57,18.84,19.1,0.34,0.35,0.28,0.32,1.35,0.13,0.13,0,0.97,-4.07,0.1,0.45
2019/9/25 22:30,0,0,340.34,392.17,-51.83,0,0,0,1.17,1.07,307.54,329.6,17.01,14.49,13.67,96.4,999.98,0,0.46,1.68,16.31,18.23,19.17,17.75,18.6,18.96,0.34,0.35,0.28,0.32,1.33,0.13,0.13,0,0.97,-4.14,0.08,0.43
2019/9/25 23:00,0,0,335.79,389.41,-53.62,0,0,0,0.82,0.69,287.3,323.7,16.56,13.99,13.19,96.9,1000.25,0,-1.26,0.44,15.28,18,19.07,17.06,18.29,18.78,0.34,0.35,0.28,0.32,1.33,0.13,0.13,0,8.63,5.84,0.14,0.42
2019/9/25 23:30,0,0,333.75,387.83,-54.08,0,0,0,1.6,1.54,316.96,333.1,15.89,13.74,13.12,97,1000.26,0,-2.98,-0.84,14.84,17.73,18.96,16.19,18.07,18.63,0.34,0.35,0.28,0.32,1.33,0.12,0.12,0,15.76,3.7,0.17,0.42
2019/9/26 0:00,0,0,330.28,387.53,-57.25,0,0,0,2.14,2.04,330.35,340.9,15.79,13.64,13.14,96.9,1000.28,0,-4.63,-2.1,14.43,17.5,18.83,15.52,17.81,18.46,0.34,0.35,0.28,0.32,1.32,0.13,0.13,0,-6.87,-3.53,0.09,0.42
2019/9/26 0:30,0,0,325.37,383.92,-58.55,0,0,0,1.71,1.64,321.96,335,15.53,12.99,12.31,97,1000.14,0,-6.15,-3.3,14.02,17.31,18.72,15.46,17.59,18.3,0.34,0.35,0.27,0.32,1.31,0.12,0.12,0,-1.27,-3.22,0.11,0.41
2019/9/26 1:00,0,0,324.5,382.9,-58.41,0,0,0,2.18,2.1,332.35,343,15.01,12.79,12.3,96.8,999.98,0,-7.52,-4.41,13.5,17.08,18.6,14.71,17.36,18.14,0.34,0.35,0.27,0.32,1.31,0.12,0.12,0,3.11,-3.84,0.08,0.44
2019/9/26 1:30,0,0,326,383.97,-57.97,0,0,0,2.48,2.35,327.17,335.6,14.81,12.9,12.67,97.1,999.98,0,-8.86,-5.47,13.45,16.87,18.46,14.14,17.16,18.01,0.34,0.35,0.27,0.31,1.31,0.12,0.12,0,-8.09,-3.84,0.1,0.67
2019/9/26 2:00,0,0,326.3,381.43,-55.12,0,0,0,1.26,1.22,301.06,331.5,14.61,12.43,11.92,97.3,1000.01,0,-10.08,-6.48,12.73,16.7,18.33,14.11,16.92,17.82,0.34,0.35,0.27,0.31,1.31,0.12,0.12,0,21.32,6.94,0.27,0.9
2019/9/26 2:30,0,0,331.52,381.12,-49.6,0,0,0,0.48,0.38,259.97,350.4,14.29,12.3,11.8,98,999.96,0,-11.12,-7.38,12.23,16.53,18.22,13.85,16.81,17.69,0.34,0.35,0.27,0.31,1.31,0.12,0.12,0,37.58,17.59,0.25,0.66
2019/9/26 3:00,0,0,340.94,381.59,-40.65,0,0,0,1.55,1.52,328.45,341.6,13.85,12.55,12.18,98.4,999.91,0,-12.03,-8.15,12.3,16.4,18.09,13.32,16.63,17.56,0.34,0.35,0.27,0.31,1.31,0.12,0.12,0,-7.07,-5.87,0.12,0.43
2019/9/26 3:30,0,0,342.42,380.65,-38.23,0,0,0,0.74,0.68,300.99,330.4,13.65,12.42,11.91,98.4,999.86,0,-12.79,-8.81,11.72,16.27,17.98,13.13,16.51,17.45,0.34,0.35,0.28,0.31,1.31,0.11,0.11,0,0.64,2,0.12,0.4
2019/9/26 4:00,0,0,345.02,381.59,-36.57,0,0,0,1.36,1.22,305.66,321.1,13.77,12.6,12.21,98.4,999.76,0,-13.38,-9.36,11.6,16.17,17.87,12.71,16.39,17.31,0.34,0.35,0.28,0.31,1.31,0.12,0.12,0,0.64,-3.24,0.07,0.4
2019/9/26 4:30,0,0,350.77,381.7,-30.93,0,0,0,0.49,0.21,234.9,283.4,13.98,12.51,12.03,98.2,999.81,0,-13.81,-9.79,11.34,16.09,17.75,12.83,16.33,17.22,0.34,0.35,0.28,0.31,1.31,0.12,0.12,0,0.64,-3.24,0.08,0.43
2019/9/26 5:00,0,0,346.22,380.55,-34.33,0,0,0,0.25,0.65,75.4,62.9,13.68,12.24,11.76,98.3,999.83,0,-14.12,-10.12,11.29,15.98,17.66,12.81,16.26,17.13,0.34,0.35,0.28,0.31,1.31,0.12,0.12,0,0.64,-3.24,0.09,0.4
2019/9/26 5:30,0,0,346.81,379.91,-33.1,0,0,0,1.27,1.25,317.54,334.6,13.51,12.09,11.66,98.4,999.93,0,-14.37,-10.37,11.52,15.88,17.59,12.81,16.18,17.01,0.34,0.35,0.28,0.31,1.31,0.11,0.11,0,0.64,-3.25,0.11,0.43
2019/9/26 6:00,0,0,343,380.78,-37.78,0,0,0,1.08,1.13,296.55,318.7,13.66,11.95,11.59,98.4,999.88,0,-14.66,-10.63,11.53,15.79,17.48,12.62,16.03,16.95,0.34,0.35,0.28,0.31,1.3,0.11,0.11,0,0.64,-3.24,0.12,0.4
2019/9/26 6:30,1.52,3.3,340.89,380.14,-41.02,4.67,3.58,2.69,1.37,1.21,274.4,289.4,13.75,11.68,11.32,98.6,1000.29,0,-14.99,-10.9,11.75,15.67,17.42,12.92,15.86,16.89,0.34,0.35,0.28,0.31,1.29,0.12,0.12,0,0.64,-3.24,0.12,0.4
2019/9/26 7:00,28.35,6.59,344.32,381.09,-15.01,58.53,46.86,38.66,0.17,0.52,137.97,68.26,13.33,12.34,12.09,98.6,1000.82,0,-15.36,-11.21,10.92,15.56,17.31,11.77,15.77,16.78,0.34,0.35,0.28,0.31,1.29,0.08,0.11,0.03,0.47,-3.25,0.14,0.37
2019/9/26 7:30,91.06,17.76,342.09,384.92,30.46,184.56,147.7,126.6,0.35,0.21,270.89,313.3,13.65,13.78,13.86,98.8,1000.97,0,-15.71,-11.51,10.64,15.62,17.22,10.55,15.8,16.68,0.34,0.35,0.28,0.31,1.29,0.08,0.11,0.03,4.17,9.07,0.16,0.4
2019/9/26 8:00,147.14,26.85,342.08,392.42,69.95,302.59,247.5,208.4,0.89,0.77,302.92,329.8,14.62,15.19,15.41,98.5,1001.02,0,-15.65,-11.55,11.6,15.8,17.15,10.9,15.88,16.64,0.34,0.35,0.28,0.31,1.29,0.03,0.12,0.09,27.52,16.01,0.05,0.44
2019/9/26 8:30,288.73,49.89,345.99,405.11,179.72,585.77,467.8,412,0.74,0.25,216.2,217.2,16.26,17.43,17.81,93.2,1001.65,0,-14.86,-11.17,13.25,16.16,17.1,10.92,16.09,16.68,0.34,0.35,0.28,0.31,1.29,0.05,0.13,0.08,55.44,14.24,0.11,0.36
2019/9/26 9:00,350.95,62.6,352.48,415.19,225.63,708.89,582.2,471.4,0.36,0.29,253.26,338.6,17.04,19.41,19.86,90.8,1001.81,0,-13.25,-10.32,15.84,16.65,17.08,12.22,16.4,16.76,0.34,0.35,0.28,0.31,1.31,0.38,0.13,-0.25,37.78,43.68,0.16,0.43
2019/9/26 9:30,324.45,59.42,351.12,419.4,196.75,666.42,549.8,398.3,0.38,0.54,302.05,6.35,17.47,20.04,20.5,89.4,1001.98,0,-10.64,-8.89,18.15,17.18,17.1,14.73,16.73,16.94,0.34,0.35,0.28,0.31,1.34,-0.01,0.14,0.14,67.62,37.51,0.21,0.35
2019/9/26 10:00,378.72,70.29,355.31,428.4,235.34,758.59,641.8,429.4,0.38,0.52,279.06,4.2,18.48,21.63,22.38,83.9,1001.99,0,-7.43,-7.1,19.73,17.7,17.18,15.71,17.05,17.16,0.34,0.35,0.28,0.31,1.37,0.08,0.14,0.06,70.11,45.41,0.2,0.52
2019/9/26 10:30,468.6,86.29,364.91,438.35,308.87,917.56,779.7,519.2,1.32,1.44,327.02,348.5,19.1,23.29,24.52,82.6,1001.89,0,-4.29,-5.18,21.69,18.22,17.27,17.73,17.45,17.35,0.34,0.35,0.28,0.31,1.37,-0.18,0.14,0.33,100.37,76.45,0.18,-0.07
2019/9/26 11:00,514.99,96.34,370.74,446.46,342.92,1008.47,856,560.5,1.82,1.83,329.26,343.8,20.35,24.68,26.14,77.86,1001.72,0,-1.13,-3.21,22.95,18.63,17.38,20.01,17.87,17.6,0.34,0.35,0.28,0.31,1.38,-0.18,0.15,0.34,140.76,102.78,0.25,-0.07
2019/9/26 11:30,632.42,120.06,368.66,458.33,422.69,1208.36,1056,519.8,2,1.93,318.9,333.7,21.65,26.53,28.42,67.3,1001.51,0,1.81,-1.18,24.3,18.95,17.52,22.14,18.36,17.84,0.34,0.35,0.28,0.31,1.41,-0.05,0.16,0.21,85.24,125.06,0.21,0
2019/9/26 12:00,621.67,116.27,376.1,468.43,413.07,1196.3,1043,532.6,1.68,1.66,315.03,332.3,23.07,27.95,30.24,60.06,1001.14,0,4.83,0.89,26.62,19.56,17.7,23.25,18.99,18.12,0.34,0.35,0.28,0.31,1.42,0.1,0.17,0.07,115.48,147.22,0.23,0.18
2019/9/26 12:30,693.56,129.61,373.99,475.91,462.03,1358.68,1159,463.3,1.07,1.26,328.24,359,23.74,29.16,31.84,56.18,1000.93,0,8.45,2.98,28.5,20.11,17.88,24.43,19.5,18.46,0.34,0.34,0.28,0.31,1.44,0.02,0.17,0.15,83.53,84.56,0.16,0.03
2019/9/26 13:00,819.43,150.52,372.26,491.62,549.54,1591.08,1393,387.9,0.65,0.95,291.27,341,24.86,31.58,34.89,47.75,1000.68,0,12.22,5.16,30.68,21.02,18.11,23.93,20.05,18.87,0.34,0.34,0.28,0.31,1.47,0.09,0.18,0.09,167.52,147.61,0.33,0.12
2019/9/26 13:30,729.91,133.4,373.66,492.35,477.82,1407.26,1246,357.8,0.77,0.89,276.36,313,25.53,31.45,34.36,44.42,1000.27,0,16.61,7.42,32.36,21.51,18.36,29.32,20.59,19.27,0.34,0.34,0.28,0.31,1.49,0.04,0.18,0.14,145.14,129.62,0.29,0.1
2019/9/26 14:00,563.28,101.41,375.56,483.48,353.95,1102.73,952,365.8,0.4,0.94,7.55,39.89,25.88,29.78,32.09,43.01,999.93,0,20.72,9.65,33.93,21.77,18.66,29.34,21.03,19.7,0.34,0.34,0.28,0.31,1.49,0,0.18,0.19,144.35,102.31,0.15,0.07
2019/9/26 14:30,606.2,110.22,379.57,486.51,389.05,1196.7,1030,398.4,0.5,1.12,337.89,25.23,26.31,30.28,32.69,42.39,999.84,0,23.79,11.78,33.15,22.03,18.96,29.1,21.52,20.06,0.34,0.34,0.28,0.31,1.5,0.16,0.19,0.02,144.35,126.11,0.39,0.15
2019/9/26 15:00,549.16,101.21,376,483.39,340.56,1076.17,928,345.8,0.97,1.43,343.75,7.11,26.52,29.51,31.61,38.11,999.71,0,26.48,13.72,33.31,22.18,19.3,31.86,21.94,20.4,0.34,0.34,0.28,0.31,,0.02,0.19,0.17,109.6,58.68,0.16,0.14
2019/9/26 15:30,380.01,69.43,379.63,474.83,215.39,752.81,679.4,344.1,1.45,1.59,337,355.7,26.63,27.88,29.43,37.66,999.57,0,28.55,15.67,33.88,22.26,19.63,33.13,22.32,20.71,0.34,0.34,0.28,0.31,,0.03,0.19,0.16,154.28,22.84,0.19,0.11
2019/9/26 16:00,199.24,36.41,396.32,460.26,98.88,408.88,355.7,287.8,0.99,1.31,353.86,17.13,26.41,25.57,26.61,38.09,999.56,0,29.78,17.24,34.2,22.14,19.93,32.37,22.31,20.97,0.34,0.34,0.28,0.31,1.5,0.04,0.19,0.14,75.88,0.52,0.17,0.13
2019/9/26 16:30,144.53,27.01,400.58,454.17,63.94,299.16,261.1,209.9,1.05,1.32,354.84,16.24,26.14,24.5,25.44,37.13,999.6,0,29.52,17.88,32.61,22,20.15,30.78,22.14,21.07,0.34,0.34,0.27,0.31,1.49,0.04,0.19,0.15,61.27,1.45,0.13,0.11
2019/9/26 17:00,95.77,18.33,400.48,447.51,30.42,199.91,175.4,140.8,0.59,1.14,15.52,34.04,25.33,23.49,24.18,46.96,999.64,0,27.72,17.49,31.27,21.79,20.32,29.92,21.91,21.05,0.34,0.34,0.27,0.31,1.49,0.06,0.18,0.12,39.71,-2.8,0.11,0.1
2019/9/26 17:30,56.21,11.61,398.02,440.95,1.68,117.69,104.6,82.6,0.63,0.64,308.58,356.6,24.75,22.52,22.79,51.53,999.73,0,25.24,16.52,29.9,21.59,20.41,29.34,21.73,21,0.34,0.34,0.27,0.31,1.48,0.04,0.18,0.14,26.82,-2.21,0.1,0.1
2019/9/26 18:00,25.73,6.07,395.63,432.95,-17.67,54.2,48.53,38.42,0.69,0.42,195.79,172.7,23.67,21.35,21.11,58.03,999.8,0,22.59,15.27,28.59,21.36,20.45,28.72,21.57,20.88,0.34,0.34,0.27,0.31,1.46,0.06,0.17,0.11,39.03,-13.74,0.12,0.1
2019/9/26 18:30,3.35,1.88,391.13,424.67,-32.08,9.68,9.08,7.07,0.99,0.82,192.6,181.1,22.32,20.08,19.55,67.28,999.91,0,19.99,13.94,27.06,21.06,20.47,27.91,21.35,20.79,0.34,0.34,0.27,0.31,1.43,0.16,0.16,0,18.82,-30.17,0.18,0.14
2019/9/26 19:00,0,0,383.71,418.96,-35.25,0.21,0,0,0.6,0.42,275.29,313.4,21.72,19.15,18.37,69.66,999.97,0,17.39,12.54,25.23,20.78,20.46,26.45,21.09,20.68,0.34,0.34,0.27,0.31,1.42,0.16,0.16,0,12.9,-28.07,0.14,0.32
2019/9/26 19:30,0,0,384.2,415.24,-31.04,0,0,0,0.15,0.44,157.26,66.98,20.72,18.65,17.9,73.82,1000.1,0,14.74,11.02,23.62,20.46,20.38,24.7,20.8,20.55,0.34,0.34,0.27,0.31,1.42,0.15,0.15,0,8.73,-21.46,0.1,0.55
2019/9/26 20:00,0,0,384.31,412.94,-28.63,0,0,0,0.95,0.84,258.69,271.3,20.22,18.29,17.64,79.24,1000.37,0,12.12,9.43,21.99,20.22,20.34,23.13,20.57,20.38,0.34,0.34,0.27,0.31,1.42,0.15,0.15,0,12.38,-19.88,0.06,0.52
2019/9/26 20:30,0,0,378.59,410.37,-31.78,0,0,0,1.04,0.53,235.64,248.8,19.9,17.79,17.07,76.11,1000.63,0,9.73,7.87,20.73,19.94,20.25,21.99,20.34,20.21,0.34,0.34,0.27,0.31,1.4,0.15,0.15,0,12.55,-19.56,0.11,0.45
2019/9/26 21:00,0,0,369.45,406.48,-37.03,0,0,0,0.73,0.48,221.12,213,19.22,17.12,16.33,82.5,1000.69,0,7.58,6.42,19.83,19.72,20.15,21.24,20.1,20.06,0.34,0.34,0.27,0.31,1.37,0.15,0.15,0,11.18,-18.53,0.13,0.45
2019/9/26 21:30,0,0,372.66,405.19,-32.53,0,0,0,0.72,0.66,162.31,142.4,18.82,16.95,16.25,83.8,1000.92,0,5.6,5.06,18.71,19.5,20.09,20.08,19.86,19.91,0.34,0.34,0.27,0.31,1.37,0.14,0.14,0,8.25,-17.17,0.2,0.48
2019/9/26 22:00,0,0,373.96,403.56,-29.6,0,0,0,0.42,0.3,162.58,109,18.4,16.75,16.04,84,1000.87,0,3.75,3.76,18.05,19.31,19.97,19.25,19.63,19.77,0.34,0.34,0.27,0.31,1.36,0.14,0.14,0,7,-15.37,0.1,0.45
2019/9/26 22:30,0,0,371.9,402.31,-30.41,0,0,0,0.52,0.4,271.26,319.5,18.02,16.58,15.84,87.2,1000.86,0,2.12,2.57,17.2,19.12,19.86,18.63,19.47,19.61,0.34,0.34,0.27,0.31,1.36,0.14,0.14,0,2.57,-11.81,0.06,0.44
2019/9/26 23:00,0,0,374.57,401.98,-27.41,0,0,0,1.08,0.99,308.42,337,18.02,16.47,15.86,88.6,1000.8,0,0.77,1.5,17.04,18.95,19.77,18.04,19.29,19.48,0.34,0.34,0.27,0.31,1.36,0.14,0.14,0,2.15,-6.72,0.13,0.44
2019/9/26 23:30,0,0,376.84,401.93,-25.09,0,0,0,1.09,1.06,323.71,350.4,17.58,16.49,15.95,90.8,1000.77,0,-0.45,0.62,16.61,18.8,19.68,17.52,19.13,19.35,0.34,0.34,0.27,0.31,1.36,0.14,0.14,0,1.32,-4.51,0.1,0.43
2019/9/27 0:00,0,0,372.19,400.33,-28.13,0,0,0,1.16,1,294.61,315.3,17.38,16.22,15.62,91.7,1000.76,0,-1.52,-0.22,16.38,18.67,19.57,17.34,18.97,19.26,0.34,0.34,0.27,0.31,1.34,0.14,0.14,0,1.45,-4.32,0.07,0.43
2019/9/27 0:30,0,0,373.28,400.41,-27.13,0,0,0,1.42,1.39,321.55,339.1,17.39,16.2,15.7,91.1,1000.73,0,-2.42,-0.95,16.2,18.53,19.48,17.01,18.82,19.13,0.34,0.34,0.27,0.31,1.34,0.14,0.14,0,1.45,-4.32,0.17,0.43
2019/9/27 1:00,0,0,368.64,399.09,-30.45,0,0,0,1.06,1.07,318.53,338.4,17.24,15.92,15.41,90.9,1000.79,0,-3.22,-1.62,15.97,18.43,19.41,16.92,18.7,19.03,0.34,0.34,0.27,0.31,1.33,0.14,0.14,0,-0.81,-4.32,0.14,0.41
2019/9/27 1:30,0,0,363.35,396.75,-33.4,0,0,0,0.85,0.94,316.88,343.9,16.76,15.54,14.99,93.6,1000.63,0,-3.95,-2.23,15.86,18.26,19.31,16.86,18.56,18.96,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,-0.13,-4.14,0.12,0.37
2019/9/27 2:00,0,0,361.22,394.54,-33.32,0,0,0,0.9,0.84,313.63,338.9,16.5,15.19,14.52,94.4,1000.82,0,-4.66,-2.81,15.32,18.13,19.19,16.58,18.42,18.83,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,-1.95,-4.07,0.04,0.37
2019/9/27 2:30,0,0,368.48,395.33,-26.85,0,0,0,1.14,1.17,336.04,356.6,16.29,15.37,14.85,94,1000.78,0,-5.41,-3.4,14.97,17.98,19.12,16.03,18.28,18.71,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,0.64,-4.07,0.06,0.37
2019/9/27 3:00,0,0,369.12,395.31,-26.2,0,0,0,1.68,1.63,327.46,340.4,16.11,15.35,14.98,95.1,1000.51,0,-6.11,-3.97,15.07,17.87,19,15.8,18.16,18.63,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,0.31,-3.53,0.12,0.39
2019/9/27 3:30,0,0,367.17,394.69,-27.52,0,0,0,1.41,1.27,308.58,326.3,16.2,15.18,14.69,93.7,1000.46,0,-6.74,-4.51,14.9,17.76,18.92,15.66,17.99,18.54,0.33,0.34,0.27,0.31,1.34,0.13,0.13,0,0.98,-3.53,0.04,0.37
2019/9/27 4:00,0,0,368.27,394.99,-26.73,0,0,0,1.59,1.66,335.68,350.1,16.03,15.24,14.87,94.4,1000.41,0,-7.25,-4.99,14.7,17.68,18.86,15.44,17.9,18.43,0.33,0.34,0.27,0.31,1.34,0.13,0.13,0,1.69,-3.22,0.14,0.39
2019/9/27 4:30,0,0,369.01,394.64,-25.63,0,0,0,1.61,1.59,329.93,344.2,15.89,15.18,14.84,94.7,1000.36,0,-7.71,-5.41,14.8,17.58,18.76,15.44,17.81,18.36,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,-8.72,-3.21,0.14,0.37
2019/9/27 5:00,0,0,365.34,393.33,-27.99,0,0,0,0.8,0.84,321.21,347.7,15.78,14.94,14.47,94.5,1000.26,0,-8.12,-5.78,14.63,17.5,18.69,15.48,17.7,18.25,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,-1.66,-3.06,0.09,0.37
2019/9/27 5:30,0,0,364.94,392.24,-27.31,0,0,0,0.85,0.77,291.24,321.1,15.69,14.77,14.33,95.1,1000.34,0,-8.48,-6.12,14.55,17.39,18.63,15.35,17.59,18.21,0.33,0.34,0.27,0.31,1.33,0.13,0.13,0,0.05,-3.21,0.16,0.36
2019/9/27 6:00,0,0,364.99,391.44,-26.44,0,0,0,0.74,0.51,274.1,308.3,15.55,14.67,14.11,96,1000.4,0,-8.81,-6.41,14.17,17.31,18.55,15.18,17.53,18.14,0.33,0.34,0.27,0.3,1.33,0.13,0.13,0,-0.19,-3.21,0.1,0.36
2019/9/27 6:30,1.72,3.03,364.73,391.12,-27.7,2.8,2.29,1.55,0.15,0.28,275.18,35.36,15.44,14.65,14.09,96.6,1000.45,0,-9.12,-6.67,13.66,17.24,18.46,14.88,17.46,18.04,0.33,0.34,0.27,0.3,1.33,0.13,0.13,0,-0.13,-3.06,0.09,0.36
2019/9/27 7:00,23.74,6.06,362.1,392.38,-12.6,46.97,38.25,30.46,0.52,0.39,280.19,328.9,15.34,14.88,14.54,97.4,1000.45,0,-9.4,-6.9,13.73,17.18,18.4,14.45,17.41,17.97,0.33,0.34,0.27,0.3,1.32,0.09,0.13,0.04,-0.13,-3.06,0.09,0.33
